Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type,Roast Type,Size,Unit Price,Sales,Coffee Name,Roast Type Seed
GND-08192-056,01/05/2022,17088-16989-PL,L-D-0.5,2,Winne Roche,wrocheh7@xinhuanet.com,United States,Lib,D,0.5kg,$7.77,$15.54,Librica,Dark
RYY-38961-093,21/01/2021,14756-18321-CL,A-M-0.2,6,Linn Alaway,lalawayhh@weather.com,United States,Ara,M,0.2kg,$3.38,$20.25,Arabica,Medium
CVA-64996-969,24/06/2020,13324-78688-MI,A-L-1,6,Cordy Odgaard,codgaardh9@nsw.gov.au,United States,Ara,L,1.0kg,$12.95,$77.70,Arabica,Light
XTH-67276-442,03/03/2019,73799-04749-BM,L-M-2.5,4,Bertine Byrd,bbyrdha@4shared.com,United States,Lib,M,2.5kg,$33.47,$133.86,Librica,Medium
PVU-02950-470,28/01/2021,01927-46702-YT,E-D-1,1,Nelie Garnson,,United Kingdom,Exc,D,1.0kg,$12.15,$12.15,Excelsia,Dark
XSN-26809-910,28/06/2020,80467-17137-TO,E-M-2.5,2,Dianne Chardin,dchardinhc@nhs.uk,Ireland,Exc,M,2.5kg,$31.63,$63.25,Excelsia,Medium
UDN-88321-005,05/07/2020,14640-87215-BK,R-L-0.5,5,Hailee Radbone,hradbonehd@newsvine.com,United States,Rob,L,0.5kg,$7.17,$35.85,Robusta,Light
EXP-21628-670,02/03/2019,94447-35885-HK,A-M-2.5,3,Wallis Bernth,wbernthhe@miitbeian.gov.cn,United States,Ara,M,2.5kg,$25.88,$77.63,Arabica,Medium
VGM-24161-361,01/05/2022,71034-49694-CS,E-M-2.5,2,Byron Acarson,bacarsonhf@cnn.com,United States,Exc,M,2.5kg,$31.63,$63.25,Excelsia,Medium
PKN-19556-918,29/04/2022,00445-42781-KX,E-L-0.2,6,Faunie Brigham,fbrighamhg@blog.com,Ireland,Exc,L,0.2kg,$4.46,$26.73,Excelsia,Light
PKN-19556-918,29/04/2022,00445-42781-KX,L-D-0.5,4,Faunie Brigham,fbrighamhg@blog.com,Ireland,Lib,D,0.5kg,$7.77,$31.08,Librica,Dark
PKN-19556-918,29/04/2022,00445-42781-KX,A-D-0.2,1,Faunie Brigham,fbrighamhg@blog.com,Ireland,Ara,D,0.2kg,$2.99,$2.99,Arabica,Dark
PKN-19556-918,29/04/2022,00445-42781-KX,R-D-2.5,5,Faunie Brigham,fbrighamhg@blog.com,Ireland,Rob,D,2.5kg,$20.59,$102.93,Robusta,Dark
DXQ-44537-297,06/08/2020,96116-24737-LV,E-L-0.5,4,Marjorie Yoxen,myoxenhk@google.com,United States,Exc,L,0.5kg,$8.91,$35.64,Excelsia,Light
BPC-54727-307,21/12/2019,18684-73088-YL,R-L-1,4,Gaspar McGavin,gmcgavinhl@histats.com,United States,Rob,L,1.0kg,$11.95,$47.80,Robusta,Light
KSH-47717-456,19/04/2020,74671-55639-TU,L-M-1,3,Lindy Uttermare,luttermarehm@engadget.com,United States,Lib,M,1.0kg,$14.55,$43.65,Librica,Medium
ANK-59436-446,17/01/2022,17488-65879-XL,E-L-0.5,4,Eal D'Ambrogio,edambrogiohn@techcrunch.com,United States,Exc,L,0.5kg,$8.91,$35.64,Excelsia,Light
AYY-83051-752,22/01/2019,46431-09298-OU,L-L-1,6,Carolee Winchcombe,cwinchcombeho@jiathis.com,United States,Lib,L,1.0kg,$15.85,$95.10,Librica,Light
CSW-59644-267,28/02/2020,60378-26473-FE,E-M-2.5,1,Benedikta Paumier,bpaumierhp@umn.edu,Ireland,Exc,M,2.5kg,$31.63,$31.63,Excelsia,Medium
ITY-92466-909,07/08/2019,34927-68586-ZV,A-M-2.5,3,Neville Piatto,,Ireland,Ara,M,2.5kg,$25.88,$77.63,Arabica,Medium
IGW-04801-466,15/05/2021,29051-27555-GD,L-D-0.2,1,Jeno Capey,jcapeyhr@bravesites.com,United States,Lib,D,0.2kg,$3.89,$3.89,Librica,Dark
LJN-34281-921,17/12/2021,52143-35672-JF,R-L-2.5,5,Tuckie Mathonnet,tmathonneti0@google.co.jp,United States,Rob,L,2.5kg,$27.49,$137.43,Robusta,Light
BWZ-46364-547,09/09/2021,64918-67725-MN,R-L-1,3,Yardley Basill,ybasillht@theguardian.com,United States,Rob,L,1.0kg,$11.95,$35.85,Robusta,Light
SBC-95710-706,19/02/2020,85634-61759-ND,E-M-0.2,2,Maggy Baistow,mbaistowhu@i2i.jp,United Kingdom,Exc,M,0.2kg,$4.13,$8.25,Excelsia,Medium
WRN-55114-031,29/06/2020,40180-22940-QB,E-L-2.5,3,Courtney Pallant,cpallanthv@typepad.com,United States,Exc,L,2.5kg,$34.16,$102.47,Excelsia,Light
TZU-64255-831,13/05/2022,34666-76738-SQ,R-D-2.5,2,Marne Mingey,,United States,Rob,D,2.5kg,$20.59,$41.17,Robusta,Dark
JVF-91003-729,02/10/2020,98536-88616-FF,A-D-2.5,3,Denny O' Ronan,dohx@redcross.org,United States,Ara,D,2.5kg,$22.89,$68.66,Arabica,Dark
MVB-22135-665,02/12/2021,55621-06130-SA,A-D-1,1,Dottie Rallin,drallinhy@howstuffworks.com,United States,Ara,D,1.0kg,$9.95,$9.95,Arabica,Dark
CKS-47815-571,02/11/2021,45666-86771-EH,L-L-0.5,3,Ardith Chill,achillhz@epa.gov,United Kingdom,Lib,L,0.5kg,$9.51,$28.53,Librica,Light
OAW-17338-101,23/02/2020,52143-35672-JF,R-D-0.2,6,Tuckie Mathonnet,tmathonneti0@google.co.jp,United States,Rob,D,0.2kg,$2.69,$16.11,Robusta,Dark
ALP-37623-536,03/07/2020,24689-69376-XX,L-L-1,6,Charmane Denys,cdenysi1@is.gd,United Kingdom,Lib,L,1.0kg,$15.85,$95.10,Librica,Light
WMU-87639-108,11/02/2019,71891-51101-VQ,R-D-0.5,1,Cecily Stebbings,cstebbingsi2@drupal.org,United States,Rob,D,0.5kg,$5.37,$5.37,Robusta,Dark
USN-44968-231,10/09/2020,71749-05400-CN,R-L-1,4,Giana Tonnesen,,United States,Rob,L,1.0kg,$11.95,$47.80,Robusta,Light
YZG-20575-451,02/03/2020,64845-00270-NO,L-L-1,4,Rhetta Zywicki,rzywickii4@ifeng.com,Ireland,Lib,L,1.0kg,$15.85,$63.40,Librica,Light
HTH-52867-812,28/06/2021,29851-36402-UX,A-M-2.5,4,Almeria Burgett,aburgetti5@moonfruit.com,United States,Ara,M,2.5kg,$25.88,$103.50,Arabica,Medium
FWU-44971-444,11/01/2019,12190-25421-WM,A-D-2.5,3,Marvin Malloy,mmalloyi6@seattletimes.com,United States,Ara,D,2.5kg,$22.89,$68.66,Arabica,Dark
EQI-82205-066,20/09/2019,52316-30571-GD,R-M-2.5,2,Maxim McParland,mmcparlandi7@w3.org,United States,Rob,M,2.5kg,$22.89,$45.77,Robusta,Medium
NAR-00747-074,16/10/2021,23243-92649-RY,L-D-1,4,Sylas Jennaroy,sjennaroyi8@purevolume.com,United States,Lib,D,1.0kg,$12.95,$51.80,Librica,Dark
JYR-22052-185,01/01/2020,39528-19971-OR,A-M-0.5,2,Wren Place,wplacei9@wsj.com,United States,Ara,M,0.5kg,$6.75,$13.50,Arabica,Medium
XKO-54097-932,10/03/2022,32743-78448-KT,E-M-0.5,3,Janella Millett,jmillettik@addtoany.com,United States,Exc,M,0.5kg,$8.25,$24.75,Excelsia,Medium
HXA-72415-025,12/05/2022,93417-12322-YB,A-D-2.5,2,Dollie Gadsden,dgadsdenib@google.com.hk,Ireland,Ara,D,2.5kg,$22.89,$45.77,Arabica,Dark
MJF-20065-335,10/09/2020,56891-86662-UY,E-L-0.5,6,Val Wakelin,vwakelinic@unesco.org,United States,Exc,L,0.5kg,$8.91,$53.46,Excelsia,Light
GFI-83300-059,16/10/2021,40414-26467-VE,A-M-0.2,6,Annie Campsall,acampsallid@zimbio.com,United States,Ara,M,0.2kg,$3.38,$20.25,Arabica,Medium
WJR-51493-682,17/06/2021,87858-83734-RK,L-D-2.5,5,Shermy Moseby,smosebyie@stanford.edu,United States,Lib,D,2.5kg,$29.79,$148.93,Librica,Dark
SHP-55648-472,30/03/2019,46818-20198-GB,A-M-1,6,Corrie Wass,cwassif@prweb.com,United States,Ara,M,1.0kg,$11.25,$67.50,Arabica,Medium
HYR-03455-684,19/12/2021,29808-89098-XD,E-D-1,6,Ira Sjostrom,isjostromig@pbs.org,United States,Exc,D,1.0kg,$12.15,$72.90,Excelsia,Dark
HYR-03455-684,19/12/2021,29808-89098-XD,L-D-0.2,2,Ira Sjostrom,isjostromig@pbs.org,United States,Lib,D,0.2kg,$3.89,$7.77,Librica,Dark
HUG-52766-375,05/06/2020,78786-77449-RQ,A-D-2.5,4,Jermaine Branchett,jbranchettii@bravesites.com,United States,Ara,D,2.5kg,$22.89,$91.54,Arabica,Dark
DAH-46595-917,12/09/2021,27878-42224-QF,A-D-1,6,Nissie Rudland,nrudlandij@blogs.com,Ireland,Ara,D,1.0kg,$9.95,$59.70,Arabica,Dark
VEM-79839-466,16/03/2022,32743-78448-KT,R-L-2.5,5,Janella Millett,jmillettik@addtoany.com,United States,Rob,L,2.5kg,$27.49,$137.43,Robusta,Light
OWH-11126-533,21/12/2021,25331-13794-SB,L-M-2.5,2,Ferdie Tourry,ftourryil@google.de,United States,Lib,M,2.5kg,$33.47,$66.93,Librica,Medium
UMT-26130-151,21/05/2019,55864-37682-GQ,L-M-0.2,3,Cecil Weatherall,cweatherallim@toplist.cz,United States,Lib,M,0.2kg,$4.37,$13.10,Librica,Medium
JKA-27899-806,26/10/2021,97005-25609-CQ,R-L-1,5,Gale Heindrick,gheindrickin@usda.gov,United States,Rob,L,1.0kg,$11.95,$59.75,Robusta,Light
ULU-07744-724,26/03/2020,94058-95794-IJ,L-M-0.5,5,Layne Imason,limasonio@discuz.net,United States,Lib,M,0.5kg,$8.73,$43.65,Librica,Medium
NOM-56457-507,14/10/2020,40214-03678-GU,E-M-1,6,Hazel Saill,hsaillip@odnoklassniki.ru,United States,Exc,M,1.0kg,$13.75,$82.50,Excelsia,Medium
NZN-71683-705,13/12/2021,04921-85445-SL,A-L-2.5,6,Hermann Larvor,hlarvoriq@last.fm,United States,Ara,L,2.5kg,$29.79,$178.71,Arabica,Light
WMA-34232-850,08/03/2021,53386-94266-LJ,L-D-2.5,4,Terri Lyford,,United States,Lib,D,2.5kg,$29.79,$119.14,Librica,Dark
EZL-27919-704,21/01/2021,49480-85909-DG,L-L-0.5,5,Gabey Cogan,,United States,Lib,L,0.5kg,$9.51,$47.55,Librica,Light
ZYU-11345-774,10/01/2021,18293-78136-MN,L-M-0.5,5,Charin Penwarden,cpenwardenit@mlb.com,Ireland,Lib,M,0.5kg,$8.73,$43.65,Librica,Medium
CPW-34587-459,26/03/2021,84641-67384-TD,A-L-2.5,6,Milty Middis,mmiddisiu@dmoz.org,United States,Ara,L,2.5kg,$29.79,$178.71,Arabica,Light
NQZ-82067-394,25/03/2022,72320-29738-EB,R-L-2.5,1,Adrianne Vairow,avairowiv@studiopress.com,United Kingdom,Rob,L,2.5kg,$27.49,$27.49,Robusta,Light
JBW-95055-851,22/07/2021,47355-97488-XS,A-M-1,5,Anjanette Goldie,agoldieiw@goo.gl,United States,Ara,M,1.0kg,$11.25,$56.25,Arabica,Medium
AHY-20324-088,06/09/2020,63499-24884-PP,L-L-0.2,2,Nicky Ayris,nayrisix@t-online.de,United Kingdom,Lib,L,0.2kg,$4.76,$9.51,Librica,Light
ZSL-66684-103,28/12/2019,39193-51770-FM,E-M-0.2,2,Laryssa Benediktovich,lbenediktovichiy@wunderground.com,United States,Exc,M,0.2kg,$4.13,$8.25,Excelsia,Medium
WNE-73911-475,20/04/2020,61323-91967-GG,L-D-0.5,6,Theo Jacobovitz,tjacobovitziz@cbc.ca,United States,Lib,D,0.5kg,$7.77,$46.62,Librica,Dark
EZB-68383-559,21/02/2019,90123-01967-KS,R-L-1,6,Becca Ableson,,United States,Rob,L,1.0kg,$11.95,$71.70,Robusta,Light
OVO-01283-090,17/03/2022,15958-25089-OS,L-L-2.5,2,Jeno Druitt,jdruittj1@feedburner.com,United States,Lib,L,2.5kg,$36.46,$72.91,Librica,Light
TXH-78646-919,14/05/2021,98430-37820-UV,R-D-0.2,3,Deonne Shortall,dshortallj2@wikipedia.org,United States,Rob,D,0.2kg,$2.69,$8.06,Robusta,Dark
CYZ-37122-164,06/01/2019,21798-04171-XC,E-M-0.5,2,Wilton Cottier,wcottierj3@cafepress.com,United States,Exc,M,0.5kg,$8.25,$16.50,Excelsia,Medium
AGQ-06534-750,24/04/2019,52798-46508-HP,A-L-1,5,Kevan Grinsted,kgrinstedj4@google.com.br,Ireland,Ara,L,1.0kg,$12.95,$64.75,Arabica,Light
QVL-32245-818,30/05/2021,46478-42970-EM,A-M-0.5,5,Dionne Skyner,dskynerj5@hubpages.com,United States,Ara,M,0.5kg,$6.75,$33.75,Arabica,Medium
LTD-96842-834,12/07/2022,00246-15080-LE,L-D-2.5,6,Francesco Dressel,,United States,Lib,D,2.5kg,$29.79,$178.71,Librica,Dark
SEC-91807-425,31/01/2021,94091-86957-HX,A-M-1,2,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,Ara,M,1.0kg,$11.25,$22.50,Arabica,Medium
MHM-44857-599,12/09/2019,26295-44907-DK,L-D-1,1,Ambrosio Weinmann,aweinmannj8@shinystat.com,United States,Lib,D,1.0kg,$12.95,$12.95,Librica,Dark
KGC-95046-911,30/06/2020,95351-96177-QV,A-M-2.5,2,Elden Andriessen,eandriessenj9@europa.eu,United States,Ara,M,2.5kg,$25.88,$51.75,Arabica,Medium
RZC-75150-413,25/03/2020,92204-96636-BS,E-D-0.5,5,Roxie Deaconson,rdeaconsonja@archive.org,United States,Exc,D,0.5kg,$7.29,$36.45,Excelsia,Dark
EYH-88288-452,14/04/2021,03010-30348-UA,L-L-2.5,5,Davida Caro,dcarojb@twitter.com,United States,Lib,L,2.5kg,$36.46,$182.28,Librica,Light
NYQ-24237-772,16/08/2019,13441-34686-SW,L-D-0.5,4,Johna Bluck,jbluckjc@imageshack.us,United States,Lib,D,0.5kg,$7.77,$31.08,Librica,Dark
WKB-21680-566,17/12/2021,96612-41722-VJ,A-M-0.5,3,Myrle Dearden,,Ireland,Ara,M,0.5kg,$6.75,$20.25,Arabica,Medium
THE-61147-027,31/12/2019,94091-86957-HX,L-D-1,2,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,Lib,D,1.0kg,$12.95,$25.90,Librica,Dark
PTY-86420-119,12/04/2021,25504-41681-WA,A-D-0.5,4,Orland Tadman,otadmanjf@ft.com,United States,Ara,D,0.5kg,$5.97,$23.88,Arabica,Dark
QHL-27188-431,28/09/2019,75443-07820-DZ,L-L-0.5,2,Barrett Gudde,bguddejg@dailymotion.com,United States,Lib,L,0.5kg,$9.51,$19.02,Librica,Light
MIS-54381-047,15/06/2022,39276-95489-XV,A-D-0.5,5,Nathan Sictornes,nsictornesjh@buzzfeed.com,Ireland,Ara,D,0.5kg,$5.97,$29.85,Arabica,Dark
TBB-29780-459,15/07/2019,61437-83623-PZ,A-L-0.5,1,Vivyan Dunning,vdunningji@independent.co.uk,United States,Ara,L,0.5kg,$7.77,$7.77,Arabica,Light
QLC-52637-305,10/02/2019,34317-87258-HQ,L-D-2.5,4,Doralin Baison,,Ireland,Lib,D,2.5kg,$29.79,$119.14,Librica,Dark
CWT-27056-328,04/06/2022,18570-80998-ZS,E-D-0.2,6,Josefina Ferens,,United States,Exc,D,0.2kg,$3.65,$21.87,Excelsia,Dark
ASS-05878-128,10/10/2020,66580-33745-OQ,E-L-0.5,2,Shelley Gehring,sgehringjl@gnu.org,United States,Exc,L,0.5kg,$8.91,$17.82,Excelsia,Light
EGK-03027-418,06/06/2021,19820-29285-FD,E-M-0.2,3,Barrie Fallowes,bfallowesjm@purevolume.com,United States,Exc,M,0.2kg,$4.13,$12.38,Excelsia,Medium
KCY-61732-849,16/03/2019,11349-55147-SN,L-D-1,2,Nicolas Aiton,,Ireland,Lib,D,1.0kg,$12.95,$25.90,Librica,Dark
BLI-21697-702,05/12/2019,21141-12455-VB,A-M-0.5,2,Shelli De Banke,sdejo@newsvine.com,United States,Ara,M,0.5kg,$6.75,$13.50,Arabica,Medium
KFJ-46568-890,20/01/2019,71003-85639-HB,E-L-0.5,2,Lyell Murch,,United States,Exc,L,0.5kg,$8.91,$17.82,Excelsia,Light
SOK-43535-680,04/04/2022,58443-95866-YO,E-M-0.5,3,Stearne Count,scountjq@nba.com,United States,Exc,M,0.5kg,$8.25,$24.75,Excelsia,Medium
XUE-87260-201,08/02/2022,89646-21249-OH,R-M-0.2,6,Selia Ragles,sraglesjr@blogtalkradio.com,United States,Rob,M,0.2kg,$2.99,$17.91,Robusta,Medium
CZF-40873-691,30/06/2019,64988-20636-XQ,E-M-0.5,2,Silas Deehan,,United Kingdom,Exc,M,0.5kg,$8.25,$16.50,Excelsia,Medium
AIA-98989-755,09/05/2020,34704-83143-KS,R-M-0.2,1,Sacha Bruun,sbruunjt@blogtalkradio.com,United States,Rob,M,0.2kg,$2.99,$2.99,Robusta,Medium
ITZ-21793-986,11/06/2021,67388-17544-XX,E-D-0.2,4,Alon Pllu,aplluju@dagondesign.com,Ireland,Exc,D,0.2kg,$3.65,$14.58,Excelsia,Dark
YOK-93322-608,04/11/2021,69411-48470-ID,E-L-1,6,Gilberto Cornier,gcornierjv@techcrunch.com,United States,Exc,L,1.0kg,$14.85,$89.10,Excelsia,Light
LXK-00634-611,20/02/2022,94091-86957-HX,R-L-1,3,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,Rob,L,1.0kg,$11.95,$35.85,Robusta,Light
CQW-37388-302,03/07/2019,97741-98924-KT,A-D-2.5,3,Willabella Harvison,wharvisonjx@gizmodo.com,United States,Ara,D,2.5kg,$22.89,$68.66,Arabica,Dark
SPA-79365-334,01/06/2021,79857-78167-KO,L-D-1,3,Darice Heaford,dheafordjy@twitpic.com,United States,Lib,D,1.0kg,$12.95,$38.85,Librica,Dark
VPX-08817-517,15/11/2020,46963-10322-ZA,L-L-1,5,Granger Fantham,gfanthamjz@hexun.com,United States,Lib,L,1.0kg,$15.85,$79.25,Librica,Light
PBP-87115-410,19/01/2021,93812-74772-MV,E-D-0.5,5,Reynolds Crookshanks,rcrookshanksk0@unc.edu,United States,Exc,D,0.5kg,$7.29,$36.45,Excelsia,Dark
SFB-93752-440,10/10/2021,48203-23480-UB,R-M-0.2,3,Niels Leake,nleakek1@cmu.edu,United States,Rob,M,0.2kg,$2.99,$8.96,Robusta,Medium
TBU-65158-068,28/02/2022,60357-65386-RD,E-D-1,2,Hetti Measures,,United States,Exc,D,1.0kg,$12.15,$24.30,Excelsia,Dark
TEH-08414-216,01/10/2021,35099-13971-JI,E-M-2.5,2,Gay Eilhersen,geilhersenk3@networksolutions.com,United States,Exc,M,2.5kg,$31.63,$63.25,Excelsia,Medium
MAY-77231-536,02/09/2020,01304-59807-OB,A-M-0.2,2,Nico Hubert,,United States,Ara,M,0.2kg,$3.38,$6.75,Arabica,Medium
ATY-28980-884,31/07/2020,50705-17295-NK,A-L-0.2,6,Cristina Aleixo,caleixok5@globo.com,United States,Ara,L,0.2kg,$3.89,$23.31,Arabica,Light
SWP-88281-918,10/01/2022,77657-61366-FY,L-L-2.5,4,Derrek Allpress,,United States,Lib,L,2.5kg,$36.46,$145.82,Librica,Light
VCE-56531-986,09/03/2021,57192-13428-PL,R-M-0.5,5,Rikki Tomkowicz,rtomkowiczk7@bravesites.com,Ireland,Rob,M,0.5kg,$5.97,$29.85,Robusta,Medium
FVV-75700-005,20/11/2020,24891-77957-LU,E-D-0.5,3,Rochette Huscroft,rhuscroftk8@jimdo.com,United States,Exc,D,0.5kg,$7.29,$21.87,Excelsia,Dark
CFZ-53492-600,14/03/2022,64896-18468-BT,L-M-0.2,1,Selle Scurrer,sscurrerk9@flavors.me,United Kingdom,Lib,M,0.2kg,$4.37,$4.37,Librica,Medium
LDK-71031-121,10/01/2019,84761-40784-SV,L-L-2.5,1,Andie Rudram,arudramka@prnewswire.com,United States,Lib,L,2.5kg,$36.46,$36.46,Librica,Light
EBA-82404-343,26/01/2021,20236-42322-CM,L-D-0.2,4,Leta Clarricoates,,United States,Lib,D,0.2kg,$3.89,$15.54,Librica,Dark
USA-42811-560,26/04/2021,49671-11547-WG,E-L-0.2,2,Jacquelyn Maha,jmahakc@cyberchimps.com,United States,Exc,L,0.2kg,$4.46,$8.91,Excelsia,Light
SNL-83703-516,04/01/2022,57976-33535-WK,L-M-2.5,3,Glory Clemon,gclemonkd@networksolutions.com,United States,Lib,M,2.5kg,$33.47,$100.40,Librica,Medium
SUZ-83036-175,20/08/2019,55915-19477-MK,R-D-0.2,5,Alica Kift,,United States,Rob,D,0.2kg,$2.69,$13.43,Robusta,Dark
RGM-01187-513,15/07/2022,28121-11641-UA,E-D-0.2,6,Babb Pollins,bpollinskf@shinystat.com,United States,Exc,D,0.2kg,$3.65,$21.87,Excelsia,Dark
CZG-01299-952,12/02/2019,09540-70637-EV,L-D-1,2,Jarret Toye,jtoyekg@pinterest.com,Ireland,Lib,D,1.0kg,$12.95,$25.90,Librica,Dark
KLD-88731-484,08/09/2021,17775-77072-PP,A-M-1,5,Carlie Linskill,clinskillkh@sphinn.com,United States,Ara,M,1.0kg,$11.25,$56.25,Arabica,Medium
BQK-38412-229,13/12/2019,90392-73338-BC,R-L-0.2,3,Natal Vigrass,nvigrasski@ezinearticles.com,United Kingdom,Rob,L,0.2kg,$3.59,$10.76,Robusta,Light
TCX-76953-071,25/08/2021,94091-86957-HX,E-D-0.2,5,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,Exc,D,0.2kg,$3.65,$18.23,Excelsia,Dark
LIN-88046-551,23/03/2022,10725-45724-CO,R-L-0.5,4,Kandace Cragell,kcragellkk@google.com,Ireland,Rob,L,0.5kg,$7.17,$28.68,Robusta,Light
PMV-54491-220,11/04/2019,87242-18006-IR,L-M-0.2,2,Lyon Ibert,libertkl@huffingtonpost.com,United States,Lib,M,0.2kg,$4.37,$8.73,Librica,Medium
SKA-73676-005,29/10/2020,36572-91896-PP,L-M-1,4,Reese Lidgey,rlidgeykm@vimeo.com,United States,Lib,M,1.0kg,$14.55,$58.20,Librica,Medium
TKH-62197-239,30/07/2020,25181-97933-UX,A-D-0.5,3,Tersina Castagne,tcastagnekn@wikia.com,United States,Ara,D,0.5kg,$5.97,$17.91,Arabica,Dark
YXF-57218-272,15/03/2019,55374-03175-IA,R-M-0.2,6,Samuele Klaaassen,,United States,Rob,M,0.2kg,$2.99,$17.91,Robusta,Medium
PKJ-30083-501,27/12/2021,76948-43532-JS,E-D-0.5,2,Jordana Halden,jhaldenkp@comcast.net,Ireland,Exc,D,0.5kg,$7.29,$14.58,Excelsia,Dark
WTT-91832-645,03/10/2019,24344-88599-PP,A-M-1,3,Hussein Olliff,holliffkq@sciencedirect.com,Ireland,Ara,M,1.0kg,$11.25,$33.75,Arabica,Medium
TRZ-94735-865,05/02/2019,54462-58311-YF,L-M-0.5,4,Teddi Quadri,tquadrikr@opensource.org,Ireland,Lib,M,0.5kg,$8.73,$34.92,Librica,Medium
UDB-09651-780,31/08/2020,90767-92589-LV,E-D-0.5,2,Felita Eshmade,feshmadeks@umn.edu,United States,Exc,D,0.5kg,$7.29,$14.58,Excelsia,Dark
EHJ-82097-549,13/01/2021,27517-43747-YD,R-D-0.2,2,Melodie OIlier,moilierkt@paginegialle.it,Ireland,Rob,D,0.2kg,$2.69,$5.37,Robusta,Dark
ZFR-79447-696,22/03/2021,77828-66867-KH,R-M-0.5,1,Hazel Iacopini,,United States,Rob,M,0.5kg,$5.97,$5.97,Robusta,Medium
NUU-03893-975,17/01/2020,41054-59693-XE,L-L-0.5,2,Vinny Shoebotham,vshoebothamkv@redcross.org,United States,Lib,L,0.5kg,$9.51,$19.02,Librica,Light
GVG-59542-307,02/07/2019,26314-66792-VP,E-M-1,2,Bran Sterke,bsterkekw@biblegateway.com,United States,Exc,M,1.0kg,$13.75,$27.50,Excelsia,Medium
YLY-35287-172,23/05/2022,69410-04668-MA,A-D-0.5,5,Simone Capon,scaponkx@craigslist.org,United States,Ara,D,0.5kg,$5.97,$29.85,Arabica,Dark
DCI-96254-548,14/06/2022,94091-86957-HX,A-D-0.2,6,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,Ara,D,0.2kg,$2.99,$17.91,Arabica,Dark
KHZ-26264-253,20/07/2021,24972-55878-KX,L-L-0.2,6,Foster Constance,fconstancekz@ifeng.com,United States,Lib,L,0.2kg,$4.76,$28.53,Librica,Light
AAQ-13644-699,03/06/2022,46296-42617-OQ,R-D-1,4,Fernando Sulman,fsulmanl0@washington.edu,United States,Rob,D,1.0kg,$8.95,$35.80,Robusta,Dark
LWL-68108-794,26/05/2020,44494-89923-UW,A-D-0.5,3,Dorotea Hollyman,dhollymanl1@ibm.com,United States,Ara,D,0.5kg,$5.97,$17.91,Arabica,Dark
JQT-14347-517,26/07/2019,11621-09964-ID,R-D-1,1,Lorelei Nardoni,lnardonil2@hao123.com,United States,Rob,D,1.0kg,$8.95,$8.95,Robusta,Dark
BMM-86471-923,22/10/2020,76319-80715-II,L-D-2.5,1,Dallas Yarham,dyarhaml3@moonfruit.com,United States,Lib,D,2.5kg,$29.79,$29.79,Librica,Dark
IXU-67272-326,24/12/2020,91654-79216-IC,E-L-0.5,5,Arlana Ferrea,aferreal4@wikia.com,United States,Exc,L,0.5kg,$8.91,$44.55,Excelsia,Light
ITE-28312-615,06/09/2019,56450-21890-HK,E-L-1,6,Chuck Kendrick,ckendrickl5@webnode.com,United States,Exc,L,1.0kg,$14.85,$89.10,Excelsia,Light
ZHQ-30471-635,08/04/2019,40600-58915-WZ,L-M-0.5,5,Sharona Danilchik,sdanilchikl6@mit.edu,United Kingdom,Lib,M,0.5kg,$8.73,$43.65,Librica,Medium
LTP-31133-134,26/01/2022,66527-94478-PB,A-L-0.5,3,Sarajane Potter,,United States,Ara,L,0.5kg,$7.77,$23.31,Arabica,Light
ZVQ-26122-859,28/11/2019,77154-45038-IH,A-L-2.5,6,Bobby Folomkin,bfolomkinl8@yolasite.com,United States,Ara,L,2.5kg,$29.79,$178.71,Arabica,Light
MIU-01481-194,21/07/2019,08439-55669-AI,R-M-1,6,Rafferty Pursglove,rpursglovel9@biblegateway.com,United States,Rob,M,1.0kg,$9.95,$59.70,Robusta,Medium
MIU-01481-194,21/07/2019,08439-55669-AI,A-L-0.5,2,Rafferty Pursglove,rpursglovel9@biblegateway.com,United States,Ara,L,0.5kg,$7.77,$15.54,Arabica,Light
UEA-72681-629,12/03/2021,24972-55878-KX,A-L-2.5,3,Foster Constance,fconstancekz@ifeng.com,United States,Ara,L,2.5kg,$29.79,$89.36,Arabica,Light
CVE-15042-481,01/01/2022,24972-55878-KX,R-L-1,2,Foster Constance,fconstancekz@ifeng.com,United States,Rob,L,1.0kg,$11.95,$23.90,Robusta,Light
EJA-79176-833,22/03/2020,91509-62250-GN,R-M-2.5,6,Dalia Eburah,deburahld@google.co.jp,United Kingdom,Rob,M,2.5kg,$22.89,$137.31,Robusta,Medium
AHQ-40440-522,18/09/2020,83833-46106-ZC,A-D-1,1,Martie Brimilcombe,mbrimilcombele@cnn.com,United States,Ara,D,1.0kg,$9.95,$9.95,Arabica,Dark
TID-21626-411,03/01/2019,19383-33606-PW,R-L-0.5,3,Suzanna Bollam,sbollamlf@list-manage.com,United States,Rob,L,0.5kg,$7.17,$21.51,Robusta,Light
RSR-96390-187,29/09/2021,67052-76184-CB,E-M-1,6,Mellisa Mebes,,United States,Exc,M,1.0kg,$13.75,$82.50,Excelsia,Medium
